"UserAvatar href","avatar-image src","subject-link","subject-link href","truncated-body","show-more-body","show-more-body href","full-body","show-less-body","author 2","badges src","badges src 2","badges src 3","time","views-count","kudo-count","reply-count","full-body 2","full-body 3","full-body 4","full-body 5","full-body 6","full-body 7","full-body 8"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74850","https://community.infineon.com/t5/image/serverpage/image-id/31943i68A32DCAFB6D0B2E/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","PFD7/Low EMI feature","https://community.infineon.com/t5/MOSFET-Si-SiC/PFD7-Low-EMI-feature/td-p/312170","I saw the document of PFD7.Is there any characteristic for the ""low EMI"" feature listed on the site below?https://www.infineon.com/cms/jp/product/power/mosfet/500v-900v-coolmos-n-channel-power-mosfet/600v-coolmos-pfd7/","Show More","https://community.infineon.com/","I saw the document of PFD7.Is there any characteristic for the ""low EMI"" feature listed on the site below?","Show Less","YuTa_4942221","https://community.infineon.com/html/@37A05A7C9D3835B35D42FA80AA084A23/badge_icons/Give%20accepted%20solutions_10.svg","https://community.infineon.com/html/@D1C2D3D1DAD7ABF83398E11AEB24880B/badge_icons/Reply%20to%20questions_50.svg","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","2021/6/23","1195","0","2","","https://www.infineon.com/cms/jp/product/power/mosfet/500v-900v-coolmos-n-channel-power-mosfet/600v-coolmos-pfd7/","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74848","https://community.infineon.com/t5/image/serverpage/image-id/31948i1C1B8953F72155EF/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","IPB110N20N3LF/Ciss","https://community.infineon.com/t5/MOSFET-Si-SiC/IPB110N20N3LF-Ciss/td-p/312158","Device:IPB110N20N3LF","","","","","MaKo_4831421","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","https://community.infineon.com/html/@F853EA81852A775AE730012E207EA354/badge_icons/Likes%20given_5.svg","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","2021/6/23","1053","0","2","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74848","https://community.infineon.com/t5/image/serverpage/image-id/31948i1C1B8953F72155EF/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","IRFR4615TRLPBF/Rg(int)","https://community.infineon.com/t5/MOSFET-Si-SiC/IRFR4615TRLPBF-Rg-int/td-p/312165","Device:IRFR4615TRLPBF1) What is meaning of the Rg(int)?It seems like a ESR of FDD770N15A(onsemi).2) Please tell me the test condition.1. IRFR4615TRLPB...","Show More","https://community.infineon.com/","Device:IRFR4615TRLPBF1) What is meaning of the Rg(int)?It seems like a ESR of FDD770N15A(onsemi).2) Please tell me the test condition.","Show Less","MaKo_4831421","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","https://community.infineon.com/html/@F853EA81852A775AE730012E207EA354/badge_icons/Likes%20given_5.svg","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","2021/6/23","1166","0","2","1. IRFR4615TRLPBFのDatasheetに記載のあるRg(int)　Internal Gate ResisatnceはOn Semi FDD770N15AのESRと同じ意味ですか？2. 同じ意味なら試験条件も教えてほしいです。","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74850","https://community.infineon.com/t5/image/serverpage/image-id/31943i68A32DCAFB6D0B2E/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","Body Diode measurement condition &amp; SOA","https://community.infineon.com/t5/MOSFET-Si-SiC/Body-Diode-measurement-condition-amp-SOA/td-p/312152","BSC016N06NS①Diode characteristics Is, Is pulse measurement conditions②Is it possible to confirm the current and time that can be passed through the bo...","Show More","https://community.infineon.com/","BSC016N06NS①Diode characteristics Is, Is pulse measurement conditions②Is it possible to confirm the current and time that can be passed through the body diode by SOA?","Show Less","YuTa_4942221","https://community.infineon.com/html/@37A05A7C9D3835B35D42FA80AA084A23/badge_icons/Give%20accepted%20solutions_10.svg","https://community.infineon.com/html/@D1C2D3D1DAD7ABF83398E11AEB24880B/badge_icons/Reply%20to%20questions_50.svg","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","2021/6/23","1143","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74848","https://community.infineon.com/t5/image/serverpage/image-id/31948i1C1B8953F72155EF/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","SPB80P06P-G/Reflow","https://community.infineon.com/t5/MOSFET-Si-SiC/SPB80P06P-G-Reflow/td-p/312148","Device:SPB80P06P-GPlease show me the Reflow condition(Temperature profile)?","","","","","MaKo_4831421","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","https://community.infineon.com/html/@F853EA81852A775AE730012E207EA354/badge_icons/Likes%20given_5.svg","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","2021/6/23","946","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74850","https://community.infineon.com/t5/image/serverpage/image-id/31943i68A32DCAFB6D0B2E/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","Difference of thermal resistance between SOT-223 and TO-252","https://community.infineon.com/t5/MOSFET-Si-SiC/Difference-of-thermal-resistance-between-SOT-223-and-TO-252/td-p/312140","I saw the data that the Tj temperature rise of SOT-223 and TO-252 (DPAK) does not change significantly depending on the conditions.However, when compa...","Show More","https://community.infineon.com/","I saw the data that the Tj temperature rise of SOT-223 and TO-252 (DPAK) does not change significantly depending on the conditions.However, when comparing the thermal resistance of each of the same Rds(on) devices, TO-252 is 4.0 [℃ / W] and TO-252 is 18.2 [℃ / W], which is very high.Please tell me the reason why the thermal resistances are so different.","Show Less","YuTa_4942221","https://community.infineon.com/html/@37A05A7C9D3835B35D42FA80AA084A23/badge_icons/Give%20accepted%20solutions_10.svg","https://community.infineon.com/html/@D1C2D3D1DAD7ABF83398E11AEB24880B/badge_icons/Reply%20to%20questions_50.svg","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","2021/6/23","1674","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74676","https://community.infineon.com/t5/image/serverpage/image-id/31813i639D69EB9BA5E7E1/image-dimensions/150x150?v=v2","Difference between CFD7 and PFD7S","https://community.infineon.com/t5/MOSFET-Si-SiC/Difference-between-CFD7-and-PFD7S/td-p/312132","Could you let me the difference between CoolMOS CFD7 and PFD7?I compared the IPA60R125CFD7 and IPAN60R125PFD7S, which have the same package and specs....","Show More","https://community.infineon.com/","Could you let me the difference between CoolMOS CFD7 and PFD7?I compared the IPA60R125CFD7 and IPAN60R125PFD7S, which have the same package and specs.According to the datasheet, the IPA60R125CFD7 has ID(max)=11A, but the IPAN60R125PFD7S has ID(max)=25A.What is the reason for this difference in specifications?The rest of the specifications are almost the same, so I suspect that the chips inside are the same.Are the chips in these the same?If the chip inside is the same, the maximum value of ID should be the same, but why is it different?Best regards,Yuki","Show Less","NXTY_Fujioka","https://community.infineon.com/html/@1AD53FB798C4B8F7899EC55B7B0CACE8/badge_icons/Login_50.svg","https://community.infineon.com/html/@E6E9AA5CCB096D6F61CF5FEAA3347679/badge_icons/Reply%20to%20questions_25.svg","https://community.infineon.com/html/@5D4E593E0A030CD78DB8D5CDDA2554E1/badge_icons/Likes%20received_1.svg","2021/6/7","2781","0","5","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74850","https://community.infineon.com/t5/image/serverpage/image-id/31943i68A32DCAFB6D0B2E/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","How much capacitance there is between the gate and emitter","https://community.infineon.com/t5/MOSFET-Si-SiC/How-much-capacitance-there-is-between-the-gate-and-emitter/td-p/312125","I want to check how much capacitance there is between the gate and emitter of BSC007N04LS6.（About HBM.）","","","","","YuTa_4942221","https://community.infineon.com/html/@37A05A7C9D3835B35D42FA80AA084A23/badge_icons/Give%20accepted%20solutions_10.svg","https://community.infineon.com/html/@D1C2D3D1DAD7ABF83398E11AEB24880B/badge_icons/Reply%20to%20questions_50.svg","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","2021/6/15","1412","0","2","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74676","https://community.infineon.com/t5/image/serverpage/image-id/31813i639D69EB9BA5E7E1/image-dimensions/150x150?v=v2","RthJC of IPD65R190C7","https://community.infineon.com/t5/MOSFET-Si-SiC/RthJC-of-IPD65R190C7/td-p/312119","The RthJC of IPD65R190C7 is 1.73°C/W (max), but could you let me the Typ value of Rthjc?I know it is difficult to answer with guaranteed values, so co...","Show More","https://community.infineon.com/","The RthJC of IPD65R190C7 is 1.73°C/W (max), but could you let me the Typ value of Rthjc?I know it is difficult to answer with guaranteed values, so could you please give me some reference values?By the way, the Rthjc specified in the data sheet does not change depending on the mounted board, right?It is the recognition of Rthca that changes depending on the heat dissipation area of the mounted board.Best regards,Yuki Fujioka","Show Less","NXTY_Fujioka","https://community.infineon.com/html/@1AD53FB798C4B8F7899EC55B7B0CACE8/badge_icons/Login_50.svg","https://community.infineon.com/html/@E6E9AA5CCB096D6F61CF5FEAA3347679/badge_icons/Reply%20to%20questions_25.svg","https://community.infineon.com/html/@5D4E593E0A030CD78DB8D5CDDA2554E1/badge_icons/Likes%20received_1.svg","2021/6/14","1853","0","2","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/82870","https://community.infineon.com/t5/image/serverpage/avatar-name/roboinvader/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","Going to SMT MOSFETs","https://community.infineon.com/t5/MOSFET-Si-SiC/Going-to-SMT-MOSFETs/td-p/312115","I currently use a TLE7181EM H bridge driver chip.  My design is the same as the reference design Infineon published some years ago.  Now I would like ...","Show More","https://community.infineon.com/","I currently use a TLE7181EM H bridge driver chip.  My design is the same as the reference design Infineon published some years ago.  Now I would like the design to use SMT MOSFETs.  Anything I need to look out for in selecting a MOSFET?  I see inventory of the ISC015N04NM5ATMA6.  Would this part work?","Show Less","User22080","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","","","2021/6/16","1558","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/82755","https://community.infineon.com/t5/image/serverpage/avatar-name/speaker/avatar-theme/candy/avatar-collection/tech/avatar-display-size/profile/version/2?xdesc=1.0","Regarding BGB707L7ESD LNA","https://community.infineon.com/t5/MOSFET-Si-SiC/Regarding-BGB707L7ESD-LNA/td-p/312095","Hello support team,i am planning to use Bgb707l7esd in my project for satellite receiver.  i have below query regarding this part number.As per the la...","Show More","https://community.infineon.com/","Hello support team,i am planning to use Bgb707l7esd in my project for satellite receiver.  i have below query regarding this part number.As per the layer stacking information given from your end, we have below query.As layer stack up shows in application note () that it has top layer of rogers and bottom layer of FR4 for BGB707L7ESD,I want to use FR4 as both layers. Is it possible or it will effect the performance? Kindly request you to provide information as soon as possible.Thanks","Show Less","User21999","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","","2021/6/7","2915","0","8","","https://www.infineon.com/cms/en/product/rf-wireless-control/low-noise-amplifier-lna-ics/general-purpose-lnas/bgb707l7esd/#!documents","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74848","https://community.infineon.com/t5/image/serverpage/image-id/31948i1C1B8953F72155EF/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","Heatsink for DirectFET","https://community.infineon.com/t5/MOSFET-Si-SiC/Heatsink-for-DirectFET/td-p/312090","IRF60DM206 https://www.infineon.com/dgdl/irf60dm206.pdf?fileId=5546d462533600a4015355e433aa19ca Can we put heatsink on the DirectFET directly ?","Show More","https://community.infineon.com/","IRF60DM206  Can we put heatsink on the DirectFET directly ?","Show Less","MaKo_4831421","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","https://community.infineon.com/html/@F853EA81852A775AE730012E207EA354/badge_icons/Likes%20given_5.svg","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","2021/6/15","1045","0","1","","https://www.infineon.com/dgdl/irf60dm206.pdf?fileId=5546d462533600a4015355e433aa19ca","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/81950","https://community.infineon.com/t5/image/serverpage/avatar-name/classic/avatar-theme/candy/avatar-collection/transit/avatar-display-size/profile/version/2?xdesc=1.0","The different between TDAxxx and IRxxx","https://community.infineon.com/t5/MOSFET-Si-SiC/The-different-between-TDAxxx-and-IRxxx/td-p/312080","Hi Expert,From the document of ‘The latest generation of high efficiency 25 V integrated power stages’, I just notice there are TDAxxx series and IRxx...","Show More","https://community.infineon.com/","Hi Expert,From the document of ‘The latest generation of high efficiency 25 V integrated power stages’, I just notice there are TDAxxx series and IRxxx series. As shown in the attached image. Could you pls comment on the different between them? Ths! Best Regards,Wilson","Show Less","User21115","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","","","2021/5/11","4650","0","1","","","","","","",""
